18	1048	575.0381982	127
22	2275	714.1090023	142
33	2731	1829.624284	82
36	4081	1066.348566	64
56	3005	215.6911941	172
103	4317	329.1545798	154
122	258	1358.979187	60
154	2867	317.8645595	138
177	1251	703.4441246	123
180	2082	511.112014	97
217	3842	311.8488198	159
263	3988	353.4228827	160
282	358	495.9486477	163
335	3696	324.7695125	124
353	2601	1546.29918	97
365	1244	1469.674368	102
382	3572	861.2765428	143
385	1745	230.714658	229
394	574	244.7557491	140
394	1349	192.0233194	169
400	1225	548.2394653	153
450	3798	254.8558283	167
474	1259	233.6912052	199
509	2626	446.7324539	134
517	2295	187.124673	292
517	4659	204.9293879	271
533	2370	615.0196813	132
541	3359	269.4909606	127
552	1572	202.1439429	120
616	517	626.6426741	109
643	4319	619.9405631	77
690	3424	1345.687097	79
706	692	1807.44465	96
733	181	206.0580335	190
734	2372	1931.271388	96
737	3684	1669.070756	87
752	4529	373.8637567	106
858	1682	1392.586815	85
890	4057	226.0537314	140
917	1746	570.8699077	79
991	1425	1429.166024	85
994	3005	213.9718007	183
1138	1909	410.8283048	132
1187	4074	2681.59509	39.44033602
1202	3005	190.7267694	164
1236	2459	709.0820164	105
1275	314	3477.873079	75
1302	556	377.1027331	130
1306	3392	2187.346344	62
1315	4293	194.5538482	194
1345	75	207.6865636	212
1358	5084	192.293288	121
1374	2815	1710.017697	99
1392	2160	375.8262392	130
1499	1612	717.4972166	139
1516	647	220.5411903	148
1523	462	1009.304988	94
1585	5223	1122.9605	74
1679	4075	449.9328195	128
1703	2301	195.9243043	238
1736	3230	299.0887543	122
1741	459	1045.541531	91
1752	3200	287.3903625	105
1753	3150	632.8751097	124
1764	927	835.9038554	124
1764	3241	538.4931062	138
1790	1644	543.0316534	125
1817	4770	210.7625263	125
1838	2301	200.1894663	238
1844	3640	727.7657629	90
1904	4227	927.3038522	94
1919	3157	401.7200307	161
1922	1941	506.4818166	146
1929	4268	343.8224187	109
1930	1626	195.2586664	112
1938	4246	228.5803251	199
1944	3768	579.2483719	108
1988	3414	1403.533853	52
2080	3090	215.4821163	253
2080	4539	212.0485691	256
2096	3835	203.9880755	106
2127	3131	1653.464326	81
2132	2119	489.9816687	134
2167	2451	359.0164513	122
2187	4057	266.1332226	149
2227	2940	506.3048725	123
2291	2248	199.8407521	174
2293	4833	1859.248012	72
2348	48	325.0965462	119
2359	3324	911.0418708	80
2434	2579	487.7070794	104
2525	36	406.8896827	136
2573	5092	416.2103907	137
2690	3655	698.0154221	66
2705	1745	222.761808	230
2735	3005	189.7644945	176
2743	1640	1585.199417	68
2766	2514	563.8889287	157
2817	3965	1737.56127	86
2824	2667	189.0172458	183
2884	5042	200.9651068	150
2908	2626	544.053522	129
2941	1909	382.2331479	138
2951	857	469.0829136	142
2958	2583	509.8601579	133
2970	618	182.5745551	158
3065	1461	240.0996052	139
3071	2391	377.3600277	173
3117	967	529.9366309	148
3123	1644	448.8056711	130
3146	1094	1031.559848	122
3216	2716	435.9272712	110
3273	1353	298.0070277	89
3344	3729	196.3658107	131
3372	1100	514.8755459	142
3377	817	838.5789351	107
3395	4645	594.6683361	104
3407	2577	1485.014102	81
3426	4984	2773.783663	49
3475	4335	251.026135	147
3477	1745	262.3960454	204
3486	112	758.7309352	105
3486	687	924.411367	89
3486	2972	795.2673489	104
3519	856	279.991612	139
3542	531	230.3339495	163
3556	1091	295.1411765	99
3594	21	285.5691902	155
3602	3150	539.7616899	128
3603	2014	438.3856142	124
3622	1591	249.9592842	114
3652	4427	1200.136822	103
3702	964	263.4051396	142
3703	58	1297.264761	84
3759	1858	212.0398107	170
3826	2330	1918.839966	59
3869	190	938.7637269	97
3888	3934	245.8831315	149
3895	3783	471.9776961	167
4007	574	234.2172273	145
4007	1349	195.6227457	168
4028	2519	209.3662986	135
4039	2731	1862.427493	86
4105	4006	802.0324654	137
4115	4381	501.0245403	93
4126	3873	747.5701158	113
4128	3261	361.1217256	121
4131	3252	892.585193	78
