1	81	837.9000197	128
10	1084	378.023054	151
13	13964	199.9170354	215
13	16846	192.216953	237
13	17942	234.4541716	231
28	3255	516.9698538	90
31	7487	222.3633615	139
31	7848	204.46639	123
37	15680	221.8966015	182
40	6131	372.9669897	130
51	13818	1370.228182	104
69	19258	561.0225636	156
72	19211	1454.279487	79
83	1866	447.4881188	105
85	19292	255.3858574	120
87	14577	508.8835785	111
87	17985	532.1451957	113
104	11236	1407.833163	105
104	18375	1712.058054	96
105	282	2233.448813	71
110	18113	601.0513186	119
129	18360	244.5149666	140
136	7110	677.2114758	91
143	5094	1605.032179	83
143	17531	1602.410231	86
159	96	308.5573519	161
159	7694	348.1336554	160
159	11362	373.0914056	148
163	15374	218.2318442	73
163	19384	245.5269257	63
165	18398	183.8894902	178
180	9152	719.5629358	105
186	4496	1267.413047	98
186	8561	1245.920831	99
210	1877	745.444087	81
210	12943	790.4532467	82
217	8053	409.719956	147
218	2632	590.1252471	113
230	15496	894.2555099	101
238	7556	904.2228487	104
243	12799	482.6267763	80
258	9538	715.1873587	96
271	19250	1459.034245	88
305	18727	250.2051577	191
313	15027	359.2319711	119
318	9979	356.3477551	117
340	16597	185.2810513	200
343	11400	437.0249971	157
363	10007	332.7460196	160
366	8690	194.9930492	147
390	10915	217.2969366	109
390	17826	261.1642695	88
398	8393	472.7783294	157
403	809	725.9261972	124
403	8129	740.4566648	122
425	12768	649.0222144	178
452	18179	1119.982418	93
468	1569	287.3968213	186
477	4313	231.0451996	179
480	8477	307.7774903	144
480	9124	236.3232166	164
480	10576	257.4221483	127
480	14889	300.1772276	149
480	16855	254.1271224	146
496	15831	788.1525107	90
500	7747	616.021259	85
504	2842	864.4020598	141
504	5557	869.7469721	149
504	15716	878.2306288	148
526	3615	659.5829404	113
554	2100	268.0073441	174
579	5911	197.3335663	143
582	8501	245.1052298	126
589	2279	644.859807	63
589	18883	644.859807	63
595	11259	795.2090157	86
597	655	763.2937637	110
597	14395	745.04285	115
597	18435	715.9424307	116
599	15799	266.1795844	202
602	7978	759.2770105	101
602	19395	860.615309	86
618	14080	262.3853123	108
633	2847	206.3392165	221
634	11476	302.9571712	121
634	13426	320.1845989	105
645	15496	869.226757	103
657	13787	343.5508099	143
657	17302	339.9311553	147
673	4417	250.243546	110
674	13873	292.385325	109
678	15781	632.0370494	116
681	16850	929.450514	105
701	15166	1633.54987	86
706	3111	642.580243	112
711	983	1375.812294	91
711	6408	1422.596703	94
714	15496	865.5559538	106
753	4461	312.5060762	107
801	1438	605.5215195	136
801	3378	571.117531	134
801	14184	584.9862991	140
801	19006	521.3521227	150
805	14347	805.9068003	76
806	8484	405.0055651	122
826	10575	428.7797959	101
828	11491	1564.119217	144
871	6742	286.6519115	157
873	8344	864.1063274	108
878	12823	332.428101	138
878	14431	218.5082525	146
886	15034	200.3820513	165
896	2328	196.2022679	175
896	7391	290.5834136	146
896	10384	266.6748177	156
898	12439	202.8608809	202
