5	640	310.6619187	154
5	27506	321.800846	166
5	38753	294.1224582	164
5	43400	306.1888632	165
20	27405	547.0406378	117
20	44445	571.0881406	115
44	48373	450.4050073	148
50	5776	1569.810768	66
50	24544	1609.683769	65
50	44359	1612.823793	65
50	49458	1567.221239	68
61	16220	557.3102923	122
64	14741	384.9822991	136
73	38887	1445.614353	64
94	20563	191.0000863	189
107	31550	816.5319877	110
116	5292	1096.484055	112
124	25651	718.3657307	111
124	26199	746.1655014	106
126	11039	196.391715	200
126	19432	226.543374	172
148	5168	328.5137588	182
148	35223	324.676116	190
205	29285	569.9813158	79
205	45171	583.1413815	78
220	15086	193.2818729	186
220	38396	266.2023137	194
220	43192	201.9350943	199
220	50014	259.7645853	179
240	27734	255.9734075	172
272	24625	816.8936688	129
272	33620	574.7998193	126
275	15370	321.2754046	119
282	5820	224.3797794	179
334	8228	241.4733685	150
382	33318	243.7108162	162
407	32529	371.4086957	175
451	36380	482.7538788	144
456	2083	193.797276	154
456	27513	265.5809828	160
456	33338	223.5756051	175
456	39718	204.1343733	164
465	10528	805.9409809	113
465	37127	952.7553893	104
465	48212	910.9426211	112
530	1879	424.0627515	137
530	38809	419.3939993	137
531	9310	210.4453281	145
540	313	224.74242	256
540	11995	204.2646741	248
546	7049	599.2517122	151
546	17798	671.9249762	151
546	22472	702.5506685	148
546	29496	638.7691748	150
546	35262	695.6545895	153
546	45510	678.7796487	147
604	37420	1053.677756	110
652	39876	242.5317719	171
663	43973	399.3281516	98
701	11367	1572.543475	66
701	20957	1881.991573	57
701	40545	1586.844675	65
710	12949	341.9156636	164
733	44766	400.9976481	115
752	13601	453.2939952	160
767	43186	458.1784292	90
768	1063	210.3039616	156
780	44941	405.0360783	124
793	15334	308.6457925	101
802	25209	1404.396178	100
814	23809	347.4814849	114
817	19136	184.5388965	125
817	38717	220.346796	124
819	45703	204.4139256	198
853	49613	221.8738821	127
876	2664	190.7880435	292
876	30090	192.5172532	290
897	13430	1038.335369	51
897	21228	1041.519644	51
897	22202	1017.125443	53
897	30585	982.8135974	56
897	35799	1039.265254	51
923	7814	401.3416399	157
952	29578	274.0971631	226
967	5896	1422.901439	85
977	4035	822.060299	130
977	4393	800.254727	132
977	28419	790.4977513	133
977	49415	821.5385112	130
978	11620	294.7947425	126
978	19329	285.9226891	130
1010	26951	504.2097873	78
1010	41455	533.8893001	73
1045	423	198.1894613	108
1045	11984	192.1022475	107
1119	15736	480.1668999	137
1144	26511	318.2184646	136
1144	50013	325.9173583	123
1169	46240	238.7233926	153
1190	46944	493.2534085	129
1239	18995	1187.832963	104
1251	5793	192.037758	152
1251	10633	196.9361081	144
1251	32942	181.9073965	155
1251	38119	219.1304785	136
1251	43800	192.6772776	147
1251	48117	210.8226002	134
1251	48501	200.4367879	137
1326	24625	773.1022508	135
1326	33620	721.6383783	118
1340	6408	274.6585392	166
1340	14460	363.215478	143
1340	32430	391.5295085	145
1371	9964	246.6631997	266
1371	12822	216.7774917	259
1371	14109	223.80568	280
1371	32606	252.0837609	242
1417	3980	656.1172885	67
1417	6970	654.7216179	80
1417	24234	655.0527983	68
1426	35475	282.2728089	168
1454	14395	1274.9232	86
1454	31025	1252.242664	88
1454	37893	1266.705365	86
1473	24867	198.6348602	262
1499	2079	968.3131853	119
1499	25443	1018.191226	113
1529	30901	390.3825384	93
1548	1951	469.0797764	107
1548	26339	770.6377459	98
1548	37730	838.4245659	94
1559	2500	232.121282	182
1562	5649	406.9524042	135
1562	13342	434.5035353	131
1562	22114	455.0351274	126
1663	26066	1242.026554	84
1663	36663	1244.611024	83
1671	1401	559.0747969	82
1678	7049	837.6722534	136
1678	17798	858.3292007	131
1678	22472	886.4642927	133
1678	29496	907.3375778	134
1678	35262	876.1158587	134
1678	45510	888.5936325	133
1686	11127	300.1747086	180
1686	35101	308.9497157	172
1693	14798	225.4999891	169
1695	41479	405.039416	191
1700	410	259.199589	160
1713	1005	323.4089356	119
